Angle (°),Distance (mm)
286.11,2467.00
287.78,2468.75
289.56,2323.25
291.34,2019.25
293.08,1983.50
294.80,2000.25
296.50,2046.25
298.19,2096.50
299.75,2148.75
301.44,2197.50
303.12,2276.75
304.78,2338.75
306.52,2420.00
308.22,2380.25
309.91,2329.50
311.66,2280.25
313.38,2223.75
315.11,2186.25
316.77,2147.00
318.52,2104.00
320.25,2070.75
321.94,2032.00
323.75,2009.50
325.45,1984.25
327.19,1960.50
328.92,1939.00
330.61,1920.00
332.31,1902.50
334.02,1889.25
335.77,1875.75
337.47,1863.50
339.19,1855.00
340.88,1845.50
342.61,1839.75
344.31,1833.00
346.03,1829.50
347.66,1829.00
349.41,1828.75
351.11,1829.75
352.78,1832.75
354.47,1836.50
356.17,1845.25
357.88,1853.00
359.62,0.00
1.34,1816.75
2.97,1897.50
4.69,1912.00
6.36,1931.25
8.11,1948.25
9.77,1973.25
11.55,1996.25
13.23,2024.00
14.94,2051.25
16.61,2084.00
18.33,2119.75
19.98,2157.00
21.70,2200.50
23.42,2246.25
25.11,2294.50
26.80,2348.25
28.50,2404.75
30.20,2470.00
31.86,2538.75
33.55,2612.50
35.23,2696.75
36.92,2783.50
38.59,2875.50
40.31,2821.75
42.00,2892.75
43.69,3016.75
45.38,3148.75
47.05,3300.00
48.75,3459.75
50.44,3642.50
52.09,3907.50
53.78,4167.75
55.47,4472.50
57.14,4830.50
58.77,5177.75
60.48,4985.75
62.19,4898.50
63.88,4959.25
65.56,5253.25
67.28,5228.25
68.98,5181.25
70.69,5156.75
72.39,5152.00
74.12,0.00
75.81,4768.25
77.52,4757.50
79.55,2394.50
81.22,2349.50
83.06,2330.50
84.78,2335.25
86.45,2368.75
88.11,2447.50
89.53,0.00
91.22,5294.00
98.16,4228.25
101.64,3618.25
106.70,3017.75
108.42,2857.50
110.17,2716.50
111.88,2591.75
118.77,2219.50
122.23,2061.00
123.92,2095.50
125.64,2162.00
127.31,2236.50
128.95,2317.50
130.70,2351.00
132.44,2297.50
134.16,2248.50
135.86,2203.50
137.62,2163.25
139.31,2129.25
141.00,2092.25
142.72,2065.50
144.45,2036.25
146.19,2012.75
147.89,1989.50
149.62,1968.00
151.33,1948.50
153.02,1935.75
154.75,1918.75
156.48,1907.75
158.19,1895.25
159.91,1886.75
161.62,1875.00
163.33,1872.00
165.02,1848.75
166.78,1777.75
168.45,1783.25
170.16,1794.50
171.88,1799.75
173.58,0.00
175.30,1748.00
177.00,1826.75
178.67,1804.25
180.38,1866.25
182.11,1818.25
183.80,1845.50
185.45,1891.25
187.17,1922.50
188.89,1861.50
190.58,1912.25
192.22,2042.75
193.95,1995.50
195.62,2025.25
197.36,2059.00
199.02,2093.25
200.70,2212.75
202.47,1952.50
204.28,1909.75
205.97,1897.50
207.70,1895.25
209.39,1831.50
211.14,1768.50
212.84,1772.75
214.56,1825.50
216.22,1883.00
217.92,1943.50
219.62,2013.25
221.31,2092.50
222.98,2178.25
224.64,2276.25
226.34,2383.25
227.95,2505.00
229.53,3121.50
231.20,3301.25
232.89,3499.50
234.52,4436.25
236.23,4429.75
237.94,4337.50
239.62,4335.75
243.03,4263.25
244.75,4212.00
246.45,4194.00
248.19,4158.00
249.86,4182.00
251.62,3987.25
253.36,3979.00
255.08,3693.75
256.78,3711.25
258.45,3957.00
260.19,3958.25
261.88,4151.50
263.59,4158.00
265.28,4163.75
266.98,4199.00
268.69,4225.50
270.41,4250.50
272.09,4287.50
273.81,4305.00
275.56,4384.00
277.27,4327.50
279.00,4236.75
290.03,0.00
286.06,2465.75
287.81,2469.00
291.34,2034.00
293.08,0.00
294.73,2001.00
296.44,2045.75
298.17,2096.25
299.72,2149.50
301.38,2205.00
303.09,2275.50
304.75,2342.00
306.47,2421.00
308.14,2395.25
309.91,2331.75
311.62,2280.25
313.34,2225.25
315.00,2187.50
316.75,2145.50
318.45,2098.75
320.20,2067.00
321.86,2033.25
323.70,2007.00
325.41,1981.25
327.11,1959.75
328.83,1937.50
330.56,1911.25
332.25,1897.25
333.94,1881.00
335.69,1870.00
337.39,1854.75
339.09,1843.50
340.83,1834.00
342.53,1828.00
344.27,1821.25
345.95,1817.00
347.59,1817.00
349.33,1812.00
351.00,1815.50
352.72,1818.25
354.42,1822.75
356.14,1827.25
357.83,1835.75
359.56,0.00
1.20,1793.25
2.88,1873.25
4.62,1891.00
6.34,1910.50
8.03,1928.25
9.67,1948.25
11.42,1972.25
13.11,1997.75
14.80,2025.75
16.50,2049.75
18.20,2082.50
19.92,2124.50
21.58,2169.25
23.28,2209.75
25.00,2255.75
26.67,2306.50
28.34,2361.00
30.08,2422.25
31.77,2486.00
33.42,2562.25
35.08,2639.50
36.78,2725.00
38.47,2816.25
40.16,2919.75
41.81,3028.25
43.53,3152.50
45.20,3299.25
46.89,3450.75
48.58,3368.50
50.28,3545.00
51.95,3737.00
53.62,3994.25
55.33,4290.50
56.98,4638.75
58.61,5011.75
60.31,5097.75
62.00,4948.25
63.73,4844.50
65.39,0.00
67.11,5185.75
68.78,5169.75
70.50,5140.25
72.20,5136.25
73.91,5129.75
75.61,4704.25
77.31,4784.50
79.28,0.00
81.05,2376.25
82.88,2342.00
84.56,2332.00
86.25,2347.50
87.95,2393.50
91.05,0.00
96.17,0.00
97.92,4424.75
108.23,2940.75
109.95,2795.00
111.67,2664.50
113.41,2542.75
115.12,2449.25
120.27,2192.75
122.00,2119.50
123.75,2052.00
125.45,2111.50
127.12,2180.00
128.73,2260.50
130.44,2346.75
132.23,2333.00
133.95,2281.75
135.66,2233.75
137.38,2193.00
139.11,2154.75
140.83,2119.75
142.53,2087.00
144.25,2059.00
145.94,2034.50
147.67,2012.25
149.39,1988.00
151.09,1970.00
152.83,1953.00
154.53,1937.25
156.27,1923.25
157.95,1910.25
159.70,1900.50
161.39,1892.75
163.09,1884.50
164.78,1880.50
166.56,1817.50
168.25,1787.50
169.97,1800.00
171.72,1794.50
173.36,1810.25
175.12,1746.75
176.80,1768.50
178.48,1821.75
180.20,1843.25
181.91,1817.00
183.58,1813.75
185.31,1842.25
186.97,1871.75
188.66,1895.75
190.39,1884.75
192.08,1916.00
193.70,2068.00
195.39,2026.25
197.14,2059.50
198.84,2092.00
200.53,2129.00
202.20,2214.00
204.03,1987.25
205.72,1999.25
207.44,1947.25
209.20,1877.25
210.94,1814.25
212.69,1768.00
214.34,1818.75
216.05,1874.50
217.70,1934.00
219.38,2003.25
221.08,2077.25
222.73,2161.50
224.44,2256.50
226.08,2361.25
227.70,2476.75
229.31,0.00
230.98,3249.50
232.67,3444.75
234.27,4389.25
235.98,4482.50
237.67,4381.00
239.39,4357.25
241.08,4308.00
242.80,4280.50
244.52,4258.25
246.20,4225.00
247.92,4207.75
249.64,4205.50
251.41,4030.00
253.09,3995.25
254.81,3734.75
256.53,3723.00
258.22,3938.50
259.92,3982.50
261.61,4174.25
263.31,4179.00
265.00,4190.50
266.72,4197.25
268.42,4238.75
270.14,4266.00
271.81,4283.75
273.55,4327.25
275.31,4362.00
277.00,4407.00
278.72,4281.75
282.22,0.00
285.83,2472.50
287.55,2356.00
291.09,2046.00
292.81,0.00
294.48,1998.25
296.19,2046.50
297.89,2093.00
299.47,2147.25
301.19,2208.50
302.83,2275.50
304.53,2334.75
306.25,2426.50
307.95,2400.75
309.64,2335.25
311.38,2283.00
313.09,2238.00
314.80,2178.50
316.50,2140.50
318.25,2103.50
319.94,2069.25
321.66,2039.25
323.44,2008.25
325.14,1982.75
326.89,1953.00
328.59,1932.25
330.33,1911.00
332.02,1889.25
333.75,1876.75
335.44,1861.50
337.19,1849.25
338.88,1836.25
340.56,1827.00
342.28,1817.50
344.02,1812.25
345.70,1806.75
347.38,1803.75
349.08,1804.25
350.75,1804.75
352.44,1806.50
354.20,1808.50
355.84,1813.25
357.56,1820.75
359.28,0.00
1.02,1779.25
2.69,0.00
4.39,1874.25
6.05,1890.25
7.78,1911.00
9.47,1928.00
11.19,1952.75
12.88,1975.75
14.56,2004.50
16.25,2029.50
17.97,2059.75
19.66,2095.75
21.33,2134.25
23.05,2177.00
24.70,2221.75
26.39,2271.75
28.09,2325.00
29.78,2385.75
31.47,2449.00
33.17,2517.75
34.83,2592.75
36.53,2674.75
38.19,2766.75
39.89,2864.50
41.55,2972.75
43.27,3089.00
44.94,3220.75
46.59,3369.00
48.28,0.00
49.98,3484.00
51.67,3628.50
53.33,3871.75
55.05,4137.00
56.70,4463.75
58.36,4830.75
60.02,5111.00
61.72,4941.75
63.42,4842.25
65.14,4910.00
66.81,5194.00
68.50,5181.75
70.20,5148.75
71.92,5141.25
73.61,5127.50
75.31,0.00
77.02,4732.75
78.72,4743.00
80.75,2403.50
82.42,2344.25
84.30,2324.75
85.98,2317.00
87.64,2347.75
89.34,2421.25
92.44,5271.75
99.33,4209.00
102.81,3612.25
107.91,3015.25
109.61,2863.00
111.33,2727.25
113.09,2602.50
114.80,2487.50
118.22,2312.75
119.94,2234.50
121.64,2158.25
123.39,2090.50
125.08,2069.00
126.80,2137.50
128.47,2212.25
130.16,2296.00
131.84,2358.00
133.58,2306.00
135.28,2263.25
137.00,2207.25
138.69,2172.25
140.44,2138.50
142.16,2105.00
143.86,2069.00
145.58,2043.75
147.27,2019.75
148.97,2001.50
150.67,1985.00
152.39,1968.75
154.12,1952.50
155.83,1938.00
157.56,1925.00
159.22,1913.00
160.98,1904.25
162.64,1896.00
164.38,1890.75
166.08,1879.00
167.84,1808.25
169.50,1791.75
171.23,1818.75
172.92,1817.50
174.67,1815.00
176.39,1761.00
178.03,1833.00
179.69,1865.50
181.44,1839.50
183.11,1828.25
184.80,1853.50
186.50,1879.50
188.23,1885.50
189.94,1892.50
191.58,1936.75
193.22,0.00
194.91,2080.25
196.62,2056.50
198.36,2085.00
200.03,2120.75
201.67,2254.75
203.53,0.00
205.19,1967.50
206.89,1972.25
208.62,1919.00
210.34,1854.25
212.12,1794.25
213.81,1817.75
215.48,1871.00
217.17,1928.50
218.86,1992.25
220.50,2067.50
222.20,2146.75
223.88,2236.25
225.55,2334.00
227.19,2454.50
228.86,2576.25
230.44,3207.75
232.11,3398.50
233.73,0.00
235.42,4512.75
237.12,4412.50
238.83,4377.00
240.55,4333.00
242.25,4296.00
243.92,4298.00
245.61,4241.50
247.34,4227.50
249.05,4200.75
250.77,0.00
252.48,3944.25
254.20,3741.00
257.62,0.00
259.31,3991.00
260.98,4203.00
262.69,4182.75
264.38,4185.25
266.09,4206.75
267.78,4250.00
269.48,4272.25
271.20,4278.00
272.89,4315.00
274.67,4360.25
276.38,4431.00
278.06,4266.50
281.53,3748.00
285.17,2493.75
286.89,2378.00
288.62,2269.00
290.42,2056.25
292.12,2042.75
293.83,2011.75
295.56,2052.25
297.19,2098.25
298.80,2149.75
300.45,2207.75
302.14,2271.25
303.83,2337.25
305.53,2412.00
307.23,2421.25
308.95,2357.25
310.66,2293.75
312.41,2243.00
314.09,2188.75
315.81,2149.00
317.50,2105.75
319.22,2062.50
320.95,2029.50
322.75,2001.75
324.45,1973.50
326.16,1950.50
327.88,1929.00
329.59,1904.50
331.31,1886.50
333.03,1870.00
334.77,1855.25
336.45,1842.75
338.14,1828.50
339.89,1818.25
341.61,1809.00
343.28,1803.50
344.97,1800.25
346.73,1795.00
348.34,1792.25
350.08,1796.75
351.73,1798.75
353.44,1799.00
355.16,1803.50
356.88,1808.50
358.58,0.00
0.28,1768.25
1.91,0.00
3.66,1862.75
5.30,1879.25
7.02,1895.25
8.73,1912.50
10.39,1935.50
12.14,1961.50
13.84,1983.00
15.55,2021.50
17.20,2042.50
18.94,2076.75
20.62,2112.25
22.31,2152.75
23.98,2197.50
25.67,2246.00
27.36,2298.25
29.05,2357.00
30.77,2419.50
32.42,2489.00
34.11,2559.75
35.78,2639.50
37.45,2725.25
39.16,2819.50
40.83,2927.00
42.52,3045.25
44.20,3168.50
45.89,3304.00
47.56,0.00
49.25,3385.75
50.95,3537.00
52.61,3791.75
54.30,4054.50
55.95,4366.50
57.62,4717.50
59.30,5088.50
60.97,4946.00
62.69,4858.50
64.39,4819.50
66.08,5201.50
67.78,5158.75
69.45,5144.25
71.16,5118.75
72.88,5096.00
74.56,5096.00
76.30,4684.25
78.00,4688.75
80.02,2400.00
81.69,2328.25
83.53,2295.00
85.25,2288.50
86.94,2305.50
88.64,2351.50
91.70,5259.75
93.41,5307.00
95.11,5350.25
96.88,0.00
98.61,4319.75
107.17,3071.50
108.91,2915.25
110.61,2778.00
112.38,2646.25
114.11,2532.00
122.69,2119.25
124.45,2044.00
126.09,2107.75
127.78,2178.50
129.44,2264.00
131.19,2353.75
132.91,2334.50
134.62,2284.25
136.31,2238.00
138.06,2196.50
139.77,2159.00
141.48,2126.00
143.17,2093.75
144.94,2068.75
146.61,2043.25
148.33,2023.25
150.06,2001.25
151.77,1979.25
153.48,1964.75
155.22,1950.00
156.89,1939.50
158.61,1926.75
160.30,1915.00
162.03,1906.25
163.73,1903.00
165.45,1896.50
167.22,1831.75
168.89,1806.00
170.58,1821.50
172.34,1844.75
174.03,1831.50
175.72,1768.75
177.41,1797.00
179.11,1832.50
180.81,1856.25
182.52,1871.50
184.25,1853.50
185.92,1915.25
187.62,1908.75
189.33,1913.00
190.97,1923.75
192.70,0.00
194.38,2034.00
196.03,2064.75
197.78,2097.00
199.44,2133.00
201.12,0.00
202.92,0.00
204.70,1966.25
206.36,1957.75
208.11,1952.00
209.86,1882.25
211.56,1818.75
213.25,1822.50
214.91,1875.75
216.61,1933.00
218.31,2000.25
219.98,2071.00
221.66,2149.25
223.33,2245.50
225.03,2343.50
226.69,2458.00
228.31,2585.50
229.92,3218.25
231.58,3395.25
233.22,0.00
234.91,4514.25
236.59,4452.50
238.30,4380.50
240.03,4355.00
241.73,4343.75
243.42,4323.25
245.12,4247.00
246.83,4248.00
248.53,4226.50
250.25,4200.00
252.00,3991.00
257.14,0.00
258.84,4013.75
260.50,4231.75
262.22,4213.00
263.92,4200.50
265.64,4232.25
267.33,4255.75
269.05,4289.75
270.77,4295.75
272.45,4339.25
274.14,4373.50
275.91,4461.00
277.64,4303.25
281.09,3690.25
284.78,2332.50
286.50,2330.00
288.22,2268.75
289.98,2059.00
291.70,0.00
293.44,2020.75
295.09,2061.00
296.77,2109.50
298.50,2160.25
300.08,2217.00
301.75,2280.25
303.47,2344.75
305.12,2417.75
306.84,2415.00
308.59,2351.50
310.31,2286.25
312.03,2232.75
313.73,2179.50
315.42,2133.00
317.16,2098.00
318.88,2061.50
320.58,2027.50
322.31,1993.50
324.08,1966.00
325.84,1944.50
327.55,1918.25
329.25,1896.75
330.94,1879.25
332.67,1864.00
334.41,1845.25
336.11,1831.75
337.83,1820.25
339.56,1810.75
341.27,1800.75
342.97,1794.00
344.66,1789.00
346.38,1785.00
348.02,1784.00
349.70,1782.00
351.42,1785.25
353.14,1788.00
354.84,1791.75
356.53,1798.00
358.23,0.00
359.94,1760.75
1.59,0.00
3.33,1850.25
4.98,1866.25
6.70,1882.50
8.39,1901.00
10.08,1921.50
11.80,1944.50
13.50,1972.25
15.20,2000.25
16.89,2027.00
18.59,2062.00
20.27,2097.00
21.92,2140.25
23.66,2183.25
25.33,2230.75
27.02,2280.75
28.69,2339.25
30.41,2401.00
32.09,2468.25
33.77,2541.00
35.42,2617.75
37.12,2705.75
38.80,2797.50
40.50,2898.25
42.19,3014.50
43.88,3138.25
47.25,3189.25
48.94,3344.00
50.61,3513.75
52.27,3737.50
53.97,4018.00
55.62,4297.00
57.33,4640.50
58.95,5005.25
60.62,5027.50
62.36,4887.50
64.05,4793.25
65.73,5206.25
67.42,5157.75
69.16,5128.25
70.84,5088.50
72.55,5095.25
74.25,5088.50
75.95,4690.50
77.66,4721.75
79.34,4847.25
81.41,2319.50
83.20,2289.00
84.92,2277.00
86.62,2282.50
88.34,2315.75
90.02,2399.00
91.39,5255.25
93.08,5293.25
94.80,5334.75
96.53,0.00
98.25,4394.25
108.58,2950.75
110.33,2806.75
112.02,2677.75
113.77,2554.50
117.22,2368.50
120.62,2208.75
122.36,2143.75
124.12,2060.50
125.81,2083.00
127.48,2157.25
129.12,2236.00
130.86,2326.25
132.53,2351.50
134.25,2298.25
135.97,2250.25
137.70,2209.00
139.41,2174.00
141.12,2138.50
142.83,2108.00
144.55,2080.75
146.30,2049.25
147.97,2032.50
149.72,2010.00
151.39,1996.00
153.09,1973.75
154.84,1963.00
156.53,1946.75
158.23,1939.75
159.98,1925.75
161.67,1917.00
163.39,1912.75
165.08,1910.25
166.78,1862.75
168.48,1868.75
170.22,1821.50
171.98,0.00
173.66,1841.75
175.39,1793.00
177.06,1792.50
178.75,1856.50
180.42,1895.25
182.16,0.00
183.83,1849.25
185.56,1892.00
187.22,1906.00
188.94,1944.75
190.62,1924.50
192.30,1954.75
193.95,2076.25
195.64,2073.25
197.36,2099.75
199.02,2141.00
200.72,2194.50
202.42,2232.50
204.31,1986.25
206.03,1995.75
207.67,1974.00
209.42,1901.75
211.14,1842.75
212.88,1830.75
214.55,1883.50
216.25,1940.25
217.94,2007.50
219.61,2079.75
221.30,2159.50
222.97,2249.75
224.64,2351.25
226.31,2462.00
227.94,2588.75
229.53,3207.75
231.20,3393.75
234.50,4536.50
236.23,4475.50
237.92,4398.00
239.62,4376.50
241.34,4348.25
243.05,4324.50
244.75,4275.00
246.47,4255.00
248.16,4238.00
249.86,4233.00
251.59,3999.25
253.33,0.00
255.03,3772.50
256.75,3753.25
258.44,4012.25
260.12,4251.25
261.83,4196.50
263.52,4206.00
265.22,4223.25
266.95,4249.50
268.64,4290.00
270.34,4286.25
272.05,4345.75
273.73,4376.75
275.50,4445.25
277.20,4308.00
280.70,3754.00
284.31,2312.75
286.06,2319.50
287.77,2262.25
289.56,2059.25
291.27,2014.25
292.98,2022.00
294.70,2070.50
296.34,2116.00
298.08,2166.75
299.66,2222.50
301.31,2285.75
303.02,2355.25
304.69,2428.75
306.41,2401.00
308.11,2336.25
309.83,2276.75
311.55,2223.25
313.25,2172.50
314.95,2126.25
316.72,2083.75
318.41,2054.50
320.16,2025.00
321.84,1987.50
323.67,1959.50
325.39,1934.50
327.08,1909.25
328.78,1886.25
330.55,1868.00
332.27,1851.50
333.97,1833.25
335.67,1822.25
337.38,1808.00
339.06,1796.50
340.80,1789.25
342.53,1784.00
344.23,1777.25
345.89,1775.00
347.58,1773.00
349.30,1777.00
350.97,1774.00
352.70,1777.75
354.42,1780.75
356.09,1785.75
357.80,1746.50
359.53,1742.75
1.19,1803.50
2.89,1838.50
4.59,1852.25
6.28,1871.25
7.94,1886.50
9.64,1906.75
11.38,1932.75
13.06,1954.75
14.78,1983.75
16.44,2016.25
18.17,2048.75
19.83,2087.25
21.56,2122.50
23.23,2172.25
24.92,2211.75
26.64,2266.25
28.31,2321.50
30.02,2381.50
31.69,2448.25
33.38,2519.75
35.08,2594.50
36.77,2679.00
38.44,2771.25
40.14,2870.50
41.81,2983.25
43.48,3105.75
45.17,3245.75
46.86,3398.75
48.53,3467.75
50.25,3482.25
51.97,3678.00
53.61,3935.75
55.30,4232.75
56.95,4561.25
58.59,4938.25
60.28,5040.25
62.00,4880.50
63.70,4788.75
65.38,5133.25
67.06,5157.00
68.80,5108.00
70.50,5086.00
72.19,5088.75
73.88,5073.25
75.61,4694.50
77.31,4734.25
79.31,0.00
81.02,2339.00
82.84,2288.00
84.59,2270.50
86.27,2274.25
87.98,2304.00
89.69,2366.75
91.06,0.00
92.75,5265.75
94.45,5318.75
96.20,0.00
97.92,4482.75
108.23,2989.00
109.98,2836.25
111.72,2704.25
113.44,2579.00
115.16,2479.75
118.59,2308.00
120.34,2230.75
122.02,2159.25
123.75,2091.75
125.48,2064.50
127.16,2134.50
128.84,2211.00
130.52,2300.75
132.25,2365.25
134.00,2309.75
135.67,2273.75
137.44,2227.00
139.09,2191.25
140.84,2153.25
142.58,2123.00
144.27,2092.25
146.00,2072.50
147.72,2048.25
149.42,2024.75
151.12,2008.00
152.84,1990.25
154.56,1973.25
156.28,1961.75
157.98,1949.75
159.70,1940.00
161.41,1929.00
163.12,1924.25
164.86,1920.50
166.55,1919.00
168.23,1917.25
169.95,1916.75
171.72,1857.50
173.39,1855.75
175.09,1853.50
176.81,1801.25
178.48,1876.25
180.17,1956.50
181.88,1871.00
183.58,1984.25
185.27,1905.75
187.02,1904.75
188.72,1968.50
190.42,1935.00
192.08,1993.50
193.73,2126.00
195.45,2161.25
197.09,2200.00
198.83,2156.75
200.52,2193.25
202.22,2262.25
204.03,2068.75
205.75,2054.75
207.50,1996.50
209.23,1924.25
210.95,1861.50
212.69,1842.00
214.34,1893.50
216.00,1953.25
217.70,2017.25
219.42,2091.75
221.09,2172.25
222.73,2264.50
224.47,2364.00
226.14,2475.00
227.75,2600.50
229.33,3221.25
231.03,3395.50
234.31,4556.00
236.03,4482.25
237.73,4411.25
239.45,4378.50
241.14,4353.00
242.86,4344.00
244.56,4283.50
246.27,4277.50
247.97,4261.25
249.69,4243.25
251.44,4006.00
253.16,0.00
254.86,3768.50
256.56,0.00
258.25,4034.75
259.92,4266.25
261.67,4225.25
263.36,4229.75
265.06,4246.25
266.77,4272.25
268.48,4298.25
270.17,4317.00
271.88,4343.50
273.59,4378.25
275.36,4459.25
277.05,4303.00
280.53,3747.25
287.67,2253.00
289.39,2061.25
291.16,1997.00
292.84,2039.25
294.56,2077.00
296.23,2124.00
297.89,2178.25
299.48,2235.75
301.16,2297.75
302.88,2365.25
304.56,2435.50
306.28,2388.50
308.02,2327.50
309.70,2269.25
311.42,2212.50
313.17,2166.25
314.84,2118.50
316.58,2079.00
318.30,2037.50
320.03,2005.00
321.73,1977.75
323.53,1949.00
325.27,1923.25
326.92,1899.75
328.69,1878.50
330.36,1860.75
332.14,1843.50
333.83,1825.50
335.53,1812.50
337.27,1799.25
338.95,1792.00
340.66,1782.25
342.41,1776.00
344.09,1773.00
345.81,1765.75
347.48,1764.50
349.17,1763.25
350.88,1764.75
352.56,1766.25
354.30,1772.00
356.00,1776.00
357.70,0.00
359.41,1736.75
1.09,1809.75
2.77,1827.00
4.44,1842.00
6.16,1858.00
7.86,1876.00
9.52,1898.25
11.25,1918.25
12.98,1943.25
14.64,1969.00
16.33,2004.25
18.02,2033.50
19.72,2066.00
21.45,2104.75
23.11,2147.75
24.83,2195.25
26.50,2247.50
28.17,2302.25
29.89,2361.25
31.58,2429.25
33.27,2504.75
34.88,2582.25
36.58,2667.75
38.27,2767.75
39.94,2864.75
41.61,2976.25
43.33,3096.00
45.02,3223.75
46.70,3373.75
48.38,3532.75
50.06,3502.25
51.75,3658.50
53.42,3915.00
55.09,4194.75
56.80,4531.00
58.42,4913.75
60.11,5046.75
61.84,4870.25
63.53,4769.75
65.20,0.00
66.89,5146.25
68.58,5097.25
70.30,5069.00
71.98,5078.50
73.70,5069.75
75.42,4681.50
77.11,4739.00
78.80,4769.50
80.81,2358.25
82.67,2301.00
84.36,2287.00
86.09,2282.50
87.78,2300.50
89.44,2368.00
90.83,0.00
92.53,5275.25
99.45,4150.25
102.91,3579.50
108.03,3006.50
109.73,2853.00
111.47,2718.75
113.20,2605.25
114.91,2490.75
118.36,2324.25
123.50,2114.00
125.23,2051.00
126.92,2117.00
128.56,2200.50
130.27,2280.75
132.02,2362.25
133.73,2322.50
135.42,2283.25
137.12,2240.50
138.83,2201.25
140.58,2168.00
142.27,2133.00
143.97,2106.50
145.70,2080.25
147.41,2055.25
149.14,2034.00
150.83,2015.25
152.55,1998.00
154.27,1982.75
155.98,1971.00
157.69,1959.00
159.41,1945.50
161.11,1940.00
162.84,1933.00
164.53,1925.00
166.20,1925.75
167.92,1925.25
169.64,1925.50
171.39,1895.50
173.09,1866.50
174.73,1875.25
176.48,0.00
178.19,1871.00
179.78,1965.25
181.50,1973.00
183.17,1997.50
184.94,0.00
186.59,0.00
188.34,0.00
190.05,1944.75
191.70,1996.75
193.38,2132.00
195.06,2172.75
196.77,2201.75
198.44,2245.75
200.14,2290.50
201.84,2286.50
203.64,2166.50
205.34,2087.25
207.12,2013.50
208.84,1939.50
210.52,1876.25
212.28,1854.75
213.92,1906.75
215.61,1965.00
217.33,2032.50
218.98,2107.25
220.67,2189.75
222.33,2282.00
224.02,2383.50
225.69,2493.50
227.31,2622.00
228.92,3245.50
230.59,3429.25
232.20,0.00
233.91,4555.75
235.61,4507.50
237.31,4417.25
239.02,4400.50
240.73,4375.00
242.41,4364.75
244.14,4284.50
245.83,4276.75
247.55,4267.75
249.25,0.00
250.98,4039.75
252.73,3787.25
254.44,3781.00
256.14,0.00
257.81,4035.00
259.50,4252.75
261.22,4234.75
262.91,4233.25
264.61,4254.25
266.31,4268.75
268.02,4302.00
269.72,4309.50
271.42,4349.75
273.11,4391.75
274.88,4438.50
276.59,4302.25
280.11,0.00
283.70,2518.00
285.47,2339.75
287.20,0.00
288.95,2070.50
290.66,2013.00
292.36,2051.25
294.06,2094.25
295.77,2139.00
297.45,2190.50
299.03,2247.75
300.70,2310.50
302.41,2380.50
304.09,2435.75
305.81,2374.00
307.53,2310.50
309.23,2252.50
310.98,2195.75
312.67,2149.00
314.39,2103.50
316.12,2061.00
317.84,2026.00
319.58,1991.50
321.25,1964.75
323.03,1940.75
324.80,1913.75
326.52,1889.50
328.22,1868.00
329.88,1850.00
331.62,1830.50
333.36,1815.75
335.03,1801.75
336.75,1791.00
338.47,1780.25
340.20,1776.50
341.91,1766.00
343.61,1761.25
345.33,1757.75
347.03,1754.50
348.69,1758.00
350.41,1758.00
352.05,1756.75
353.81,1763.50
355.48,1766.50
357.20,1733.25
358.91,1726.00
0.56,1805.50
2.28,1819.50
3.95,1835.75
5.70,1851.25
7.33,1870.50
9.09,1892.00
10.78,1912.25
12.50,1935.25
14.20,1963.50
15.88,1993.25
17.55,2024.00
19.27,2057.50
20.97,2094.50
22.64,2139.00
24.34,2183.50
26.05,2234.75
27.70,2289.75
29.39,2349.75
31.12,2412.00
32.80,2490.75
34.50,2565.00
36.14,2648.00
37.83,2742.50
39.55,2840.75
41.19,2949.75
42.88,3069.50
44.59,3211.75
46.23,3373.25
47.95,3526.25
49.66,3523.50
51.30,3969.25
53.00,4226.75
54.69,4195.50
56.39,4500.75
58.05,4896.25
59.69,5015.25
61.41,4842.50
63.09,4745.25
69.91,5073.75
75.02,4643.25
76.72,4726.00
78.41,4724.25
80.42,2411.75
82.17,2317.75
83.98,2294.25
85.72,2292.75
87.41,2323.25
89.06,2409.75
92.14,5262.50
95.59,0.00
97.34,4488.50
99.06,4135.75
102.58,3566.75
107.67,3004.00
109.41,2872.75
111.12,2740.00
112.83,2612.50
114.59,2506.25
116.28,2413.00
119.72,2248.50
123.22,2113.75
124.94,2047.00
126.58,2107.50
128.25,2191.25
129.95,2262.25
131.67,2360.50
133.36,2336.25
135.08,2279.25
136.80,2244.00
138.56,2203.75
140.25,2175.75
141.95,2134.75
143.66,2113.00
145.41,2080.50
147.11,2060.50
148.81,2035.00
150.56,2022.00
152.23,2003.25
153.95,1989.75
155.67,1976.75
157.38,1964.25
159.14,1953.75
160.86,1944.50
162.53,1938.50
164.27,1935.50
165.94,1933.25
167.67,1932.50
169.38,1931.50
171.14,1869.50
172.83,1875.50
174.50,1872.25
