Angle (°),Distance (mm)
39.16,4208.50
40.86,4249.00
42.58,4291.00
44.28,4344.00
49.67,0.00
51.42,2492.00
53.23,0.00
54.84,2436.75
56.52,0.00
58.44,1961.25
60.11,2000.25
61.77,2043.00
63.48,2093.75
65.22,2147.75
66.91,2208.75
68.61,2193.00
70.36,2125.50
72.08,2074.75
73.80,2067.00
75.55,2016.75
77.27,1970.75
79.03,1929.00
80.75,1892.75
82.34,0.00
84.23,0.00
86.00,1881.50
87.73,1857.00
89.48,1829.50
91.22,1807.25
92.95,1786.75
94.75,1650.00
96.45,1633.75
98.16,1621.75
99.89,1609.00
101.67,1594.50
103.44,0.00
105.19,1513.25
106.89,1480.75
108.59,1465.25
110.22,1496.75
111.88,1569.50
113.75,1428.00
115.44,1452.25
117.09,1488.00
118.84,1475.00
120.59,1439.50
122.30,1417.50
124.05,1419.50
125.75,1448.75
127.38,1508.25
129.11,1532.50
130.84,1479.00
132.70,1432.00
134.34,1505.50
135.97,1684.50
137.72,1656.75
139.38,1655.50
141.09,1678.75
142.84,1703.50
144.52,1732.00
146.19,1763.75
147.88,1857.50
149.66,1775.25
151.41,1704.75
153.16,1626.00
154.94,1580.25
156.69,1525.25
158.45,1476.00
160.20,1434.25
161.94,1414.75
163.62,1458.50
165.33,1510.00
167.03,1566.50
168.72,1631.75
170.33,1702.00
172.05,1776.25
173.73,1866.25
175.41,1963.25
177.11,2075.50
178.77,2209.50
180.17,0.00
181.89,4027.00
183.59,4195.25
185.31,4114.25
187.05,4066.00
188.77,4055.00
190.50,3997.50
192.20,3986.75
193.91,3970.50
195.62,3967.50
197.39,3956.25
199.11,3954.25
200.83,3969.00
202.69,3357.00
204.31,0.00
207.75,3516.25
209.45,0.00
211.17,3802.25
212.88,4021.50
214.59,4038.50
216.31,4065.25
218.02,4098.00
219.75,4148.50
221.45,4175.25
223.17,4203.50
224.89,4269.50
226.53,4310.00
228.27,4362.25
229.98,4253.50
240.52,0.00
242.22,2532.50
245.67,2412.75
247.45,0.00
249.16,2165.50
250.92,2110.00
252.61,2179.00
254.27,2250.75
255.98,2334.50
257.66,2428.00
259.39,2531.75
261.08,2671.00
262.80,2625.00
264.52,2587.50
266.22,2529.75
267.98,2491.50
269.67,2455.50
271.42,2427.00
273.14,2398.50
274.94,2369.75
276.64,2353.00
278.34,2330.25
280.09,2312.25
281.81,2294.00
283.55,2279.50
285.25,2270.50
286.95,2250.00
288.69,2249.75
290.42,2246.75
292.14,2249.00
293.84,2248.75
295.56,2242.75
297.28,2249.50
298.88,2254.00
300.61,2248.75
302.31,2268.50
303.98,2265.25
305.70,2291.25
307.44,0.00
309.11,2248.00
310.80,2349.75
312.53,2363.75
314.23,2390.00
315.92,2416.00
317.64,2450.00
319.34,2483.25
321.06,2515.50
322.86,2557.00
324.55,2599.00
326.28,2642.50
327.95,2693.50
329.66,2751.50
331.34,2813.50
333.06,2876.50
334.75,2946.50
336.48,3024.25
338.19,3105.00
339.88,3193.75
341.56,3294.75
343.30,3409.75
344.97,3529.00
346.61,3665.75
348.34,3817.00
350.05,3999.25
351.73,0.00
353.42,4384.50
355.11,4618.00
356.80,4900.50
358.50,5205.25
0.22,5470.25
1.94,5449.00
3.67,5176.00
5.39,5114.50
7.08,5317.00
12.25,5376.25
15.70,4999.75
17.44,4941.50
19.16,4913.50
20.84,5064.00
22.58,5064.50
24.28,5066.00
26.02,4904.50
27.73,4941.25
29.45,4868.00
32.84,0.00
39.78,4217.25
41.50,4244.25
43.23,4301.50
44.95,4346.75
52.06,2487.75
53.84,0.00
55.52,2451.75
57.17,0.00
59.03,1953.50
60.75,1995.50
62.42,2041.25
64.09,2089.50
65.81,2146.50
67.50,2206.50
69.27,2194.25
70.95,2128.00
72.70,2071.50
74.42,2070.75
76.12,2021.25
77.86,1973.00
79.64,1928.75
81.38,1899.25
83.17,1886.75
84.88,0.00
86.59,1882.50
88.38,1855.00
90.12,1828.75
91.84,1806.25
93.58,1787.00
95.39,1649.75
97.09,1633.75
98.80,1620.00
100.59,1607.50
102.30,1596.50
104.02,0.00
105.80,1511.50
107.45,1480.25
109.22,1461.50
110.83,1493.00
112.52,1566.00
114.34,1427.50
116.00,1446.50
117.78,1485.75
119.45,1475.25
121.23,1440.75
122.98,1418.50
124.62,1418.50
126.33,1447.50
127.98,1506.75
129.75,1531.75
131.50,1484.50
133.28,1434.25
134.97,1504.75
136.56,1682.00
138.31,1660.00
140.02,1653.00
141.72,1674.00
143.47,1701.75
145.14,1731.00
146.89,1760.75
148.53,1860.00
150.31,1777.75
152.06,1707.75
153.83,1624.50
155.58,1581.25
157.36,1526.00
159.11,1477.25
160.84,1433.75
162.55,1410.75
164.27,1456.00
165.94,1507.00
167.67,1564.50
169.33,1628.75
171.02,1698.75
172.67,1773.25
174.38,1860.00
176.08,1958.25
177.75,2070.75
179.39,2202.00
182.55,4025.75
184.25,4187.25
185.97,4125.75
187.70,4065.50
189.42,4063.50
191.16,3990.25
192.88,3969.25
194.56,3992.75
196.30,3960.00
198.03,3961.50
199.75,3951.25
201.47,3973.50
203.28,3762.75
205.00,3408.00
206.73,3559.00
208.44,3542.50
210.16,0.00
211.86,3808.75
213.56,4028.25
215.30,4031.50
217.02,4065.75
218.73,4092.50
220.45,4130.75
222.16,4172.75
223.91,4202.75
225.59,4252.00
227.28,4312.50
228.98,4360.50
230.70,4262.25
241.28,2559.25
243.02,2533.50
246.45,2413.00
248.23,0.00
250.00,2164.50
251.72,2112.25
253.41,2178.50
255.11,2255.50
256.80,2339.25
258.52,2431.75
260.17,2534.75
261.91,2638.75
263.64,2617.50
265.38,2575.50
267.08,2520.75
268.81,2497.00
270.55,2451.25
272.27,2419.50
273.98,2388.25
275.77,2360.75
277.52,2341.75
279.20,2321.00
280.95,2304.75
282.66,2288.75
284.38,2277.00
286.14,2265.50
287.88,2248.00
289.58,2247.00
291.28,2244.25
293.03,2233.00
294.78,2228.25
296.45,2232.75
298.20,2238.00
299.78,2240.25
301.47,2255.25
303.23,2252.50
304.91,2268.25
306.62,2280.25
308.38,0.00
310.09,2242.00
311.75,2333.50
313.47,2357.50
315.17,2382.50
316.86,2409.50
318.59,2449.50
320.28,2473.00
321.98,2509.00
323.78,2546.25
325.50,2589.00
327.22,2634.00
328.91,2686.50
330.62,2741.50
332.33,2801.75
334.05,2865.50
335.77,2936.00
337.47,3014.50
339.16,3098.50
340.86,3188.75
342.56,3289.50
344.28,3405.50
346.00,3519.75
347.62,3657.50
349.31,3800.25
351.06,3973.00
352.73,0.00
354.41,4372.75
356.11,4612.50
357.83,4892.75
359.50,5192.00
1.20,5472.00
2.95,5438.50
4.67,5145.75
6.39,5125.75
8.08,5297.75
13.30,5372.25
16.73,5005.50
18.47,4945.50
20.17,4902.00
21.89,5031.75
23.61,5060.00
25.31,5068.00
27.08,4902.25
28.77,4940.50
30.48,4873.75
33.89,0.00
37.33,0.00
40.83,4210.00
42.55,4249.50
44.25,4288.25
45.95,4344.00
54.88,0.00
56.52,2440.00
58.20,0.00
60.05,1960.00
61.73,2000.25
63.45,2042.00
65.14,2092.50
66.83,2149.25
68.53,2211.50
70.23,2190.75
71.98,2120.75
73.69,2084.50
75.39,2112.50
77.14,2025.75
78.88,1996.25
80.61,1972.25
82.33,1921.00
84.20,1886.00
85.89,1912.75
87.64,1878.50
89.41,1852.75
91.06,1827.25
92.83,1804.50
94.59,1785.00
96.33,1644.25
98.05,1633.75
99.81,1619.00
101.56,1606.50
103.28,1593.75
105.08,0.00
106.75,1510.00
108.45,1476.75
110.12,1464.75
111.84,1502.75
113.53,1567.50
115.36,1427.50
117.03,1450.25
118.72,1487.25
120.38,1474.00
122.19,1440.50
123.89,1421.25
125.62,1421.25
127.30,1450.25
128.95,1507.50
130.67,1530.25
132.52,1476.75
134.22,1434.00
135.84,1512.50
137.52,1682.75
139.23,1643.25
140.98,1653.50
142.62,1676.00
144.33,1701.75
146.03,1730.50
147.73,1764.50
149.41,1850.25
151.20,1770.50
152.94,1701.50
154.70,1622.25
156.50,1574.75
158.22,1522.00
160.00,1473.50
161.72,1430.75
163.48,1414.75
165.17,1460.50
166.80,1513.00
168.48,1570.25
170.20,1634.25
171.86,1705.75
173.56,1779.00
175.27,1869.00
176.89,1967.50
178.61,2083.00
180.22,2214.00
181.77,2964.00
183.45,3176.50
185.09,4173.75
186.78,4108.50
188.50,4074.25
190.22,4049.75
191.94,4016.50
193.67,4007.25
195.38,3983.25
197.11,3973.25
198.81,3947.50
200.55,3959.75
202.27,3975.50
204.05,0.00
205.80,3450.00
207.48,0.00
209.25,3510.00
210.92,3754.25
212.62,3823.25
214.33,4020.75
216.05,4031.75
217.75,4060.75
219.47,4097.00
221.19,4137.00
222.89,4181.25
224.59,4222.50
226.31,4263.25
227.98,4328.75
229.72,4332.50
231.41,4254.50
234.89,0.00
240.08,0.00
241.98,2543.00
243.64,2546.75
247.12,2411.25
248.91,2155.75
250.62,2172.25
252.38,2119.75
254.06,2189.25
255.77,2266.25
257.42,2351.75
259.11,2442.50
260.80,2548.25
262.52,2638.00
264.25,2609.25
265.95,2565.50
267.70,2519.25
269.39,2481.75
271.16,2447.75
272.88,2415.00
274.64,2383.50
276.39,2355.75
278.09,2333.25
279.81,2310.75
281.52,2287.00
283.27,2279.75
284.97,2267.75
286.72,2254.50
288.44,2246.00
290.14,2229.50
291.88,2226.00
293.59,2225.00
295.34,2219.25
297.06,2219.25
298.67,2220.00
300.38,2222.50
302.05,2231.75
303.78,2243.00
305.48,2252.00
307.22,2255.75
308.89,0.00
310.61,2234.50
312.33,2329.75
314.00,2349.00
315.70,2377.50
317.42,2409.25
319.16,2432.00
320.81,2460.00
322.61,2498.00
324.34,2543.25
326.03,2578.25
327.73,2632.75
329.47,2678.25
331.14,2734.25
332.88,2799.50
334.56,2852.25
336.28,2923.25
337.98,3002.75
339.67,3096.25
341.38,3177.25
343.11,3275.25
344.78,3385.75
346.47,3505.00
348.16,3634.25
349.86,3784.00
351.58,3936.00
353.23,0.00
354.92,4363.00
356.64,4599.00
358.34,4873.25
0.03,5165.75
1.75,5458.50
3.45,5421.00
5.19,5146.25
6.92,5125.50
8.59,5300.00
13.84,5367.25
17.28,4983.75
19.03,4935.50
20.73,4899.50
22.47,5061.25
24.19,0.00
25.89,5075.00
27.62,4905.00
29.33,4956.00
31.06,4879.50
34.47,0.00
37.92,0.00
41.39,4223.75
43.11,4250.50
44.83,4291.25
46.56,4348.50
55.47,0.00
57.14,2441.25
60.67,1957.25
62.36,1999.50
64.06,2044.50
65.77,2094.50
67.45,2150.00
69.16,2210.00
70.89,2192.75
72.62,2124.75
74.33,2085.25
76.08,2127.75
77.83,2025.25
79.56,1996.00
81.23,1976.50
83.14,1907.25
84.86,1903.75
86.58,1913.00
88.36,1878.75
90.03,1853.25
91.81,1828.00
93.53,1804.00
95.27,1785.25
97.09,1648.50
98.81,1632.50
100.52,1617.75
102.25,1606.75
103.95,1594.00
105.81,0.00
107.41,1507.50
109.17,1475.75
110.94,1463.50
112.58,1503.75
114.31,1562.75
116.05,1427.00
117.78,1448.75
119.47,1486.25
121.19,1475.50
122.97,1444.75
124.66,1422.50
126.38,1422.25
128.11,1450.50
129.75,1507.50
131.52,1530.00
133.30,1484.00
135.05,1438.00
136.70,1516.25
138.31,1681.75
140.06,1647.75
141.80,1651.75
143.48,1674.75
145.20,1702.50
146.95,1729.50
148.66,1761.00
150.33,1852.50
152.08,1772.75
153.83,1702.00
155.62,1616.00
157.42,1578.50
159.12,1524.75
160.94,1475.00
162.69,1432.75
164.39,1414.25
166.09,1459.00
167.81,1511.25
169.47,1568.25
171.16,1631.75
172.88,1701.50
174.50,1776.00
176.20,1864.50
177.91,1962.50
179.56,2075.00
181.23,2208.00
182.78,0.00
184.48,3160.00
186.08,4188.00
187.81,4126.50
189.53,4068.75
191.27,4064.50
192.98,3993.75
194.73,4007.50
196.42,3974.00
198.16,3948.75
199.91,3961.25
201.61,3948.75
203.39,3967.50
205.14,3756.25
206.86,3746.50
208.64,3528.50
210.34,3539.50
212.02,3745.75
213.75,3815.25
215.45,4031.50
217.17,4026.75
218.88,4066.75
220.61,4102.75
222.34,4129.50
224.06,4184.25
225.77,4214.50
227.39,4268.25
229.11,4337.00
230.83,4337.50
232.55,4251.25
236.00,0.00
241.23,0.00
243.08,2567.00
244.81,2547.00
246.53,2482.00
248.30,2408.25
250.05,2149.00
251.81,2169.25
253.52,2122.25
255.19,2191.50
256.92,2268.00
258.56,2353.00
260.28,2447.25
261.97,2551.50
263.67,2638.75
265.41,2603.25
267.17,2555.75
268.88,2500.75
270.61,2475.25
272.34,2431.25
274.09,2401.25
275.81,2364.00
277.58,2342.00
279.28,2319.75
281.02,2302.75
282.75,2283.25
284.44,2273.50
286.16,2261.25
287.91,2246.50
289.66,2236.50
291.38,2222.25
293.09,2218.50
294.80,2216.25
296.53,2212.00
298.22,2207.75
299.84,2209.25
301.55,2219.25
303.25,2218.25
304.95,2227.50
306.67,2237.75
308.39,2255.50
310.09,0.00
311.83,2220.25
313.53,2309.75
315.20,2334.50
316.91,2359.25
318.62,2384.50
320.31,2414.25
322.05,2445.50
323.83,2481.00
325.55,2519.25
327.23,2559.25
328.95,2604.25
330.64,2656.75
332.36,2709.25
334.06,2767.50
335.75,2830.00
337.45,2900.25
339.19,2975.25
340.89,3056.75
342.59,3142.25
344.31,3239.00
345.98,3350.50
347.66,3473.00
349.36,3599.50
351.05,3752.25
352.77,3910.25
354.44,3971.75
356.16,4311.75
357.83,4532.00
359.53,4800.75
1.22,5101.00
2.94,5408.50
4.64,5430.50
6.38,5150.50
8.09,5106.50
9.80,5223.25
14.98,5372.25
18.44,4986.25
20.14,4943.50
21.88,0.00
23.56,0.00
25.34,0.00
27.00,5064.00
28.73,4937.50
30.47,4902.75
32.19,4902.50
33.89,4931.75
35.56,0.00
40.67,0.00
42.48,0.00
44.22,4240.75
45.91,4294.75
47.64,4341.25
56.44,2508.25
58.20,2471.25
61.73,0.00
63.42,1994.75
65.09,2037.75
66.75,2087.00
68.52,2142.50
70.16,2205.00
71.88,2203.50
73.62,2134.25
75.31,2087.50
77.06,2151.00
78.78,2023.25
80.50,2019.75
84.12,1880.25
85.86,1916.25
87.56,1923.25
89.27,1884.50
90.97,1855.75
92.75,1830.50
94.45,1806.75
96.23,1786.50
98.00,1649.75
99.75,1633.25
101.47,1619.25
103.19,1608.25
104.91,1594.25
106.67,1564.00
108.34,1511.50
110.05,1480.75
111.75,1463.75
113.48,1487.75
115.14,1557.25
116.92,1434.25
118.67,1438.25
120.33,1484.00
122.08,1480.50
123.75,1451.50
125.53,1427.75
127.28,1425.25
128.92,1443.25
130.58,1497.50
132.38,1531.50
134.08,1506.25
135.89,1440.00
137.47,1511.00
139.14,1673.75
140.89,0.00
142.59,1647.00
144.23,1669.75
145.98,1693.75
147.66,1724.25
149.41,1753.25
151.03,1862.50
152.81,1781.25
154.53,1712.25
156.34,1601.25
158.05,1585.75
159.84,1532.25
161.53,1483.00
163.31,1439.50
165.02,1408.50
166.72,1452.25
168.42,1503.50
170.09,1558.50
171.78,1622.00
173.44,1692.25
175.16,1765.50
176.83,1850.50
178.50,1946.00
180.12,2054.00
181.78,2183.75
183.31,0.00
185.00,3118.25
186.59,4153.75
188.33,4138.50
190.02,4072.75
191.75,4053.00
193.45,4007.75
195.19,4013.50
196.88,3999.00
198.59,3952.75
200.33,3944.25
202.05,3959.25
203.75,3959.75
205.53,3776.00
207.22,3753.50
208.98,3529.00
210.70,3536.25
212.36,0.00
214.06,3823.00
215.78,4037.00
217.48,4032.50
219.17,4074.25
220.89,4109.00
222.61,4143.50
224.33,4176.00
226.03,4211.00
227.67,4263.00
229.38,4328.75
231.06,4352.25
232.80,4254.25
243.36,2529.25
245.02,2518.50
248.44,2389.50
250.23,2142.25
251.95,2166.00
253.67,2117.25
255.39,2182.25
257.05,2258.25
258.73,2342.25
260.42,2438.00
262.11,2540.75
263.80,2620.75
265.52,2578.00
267.25,2542.50
268.97,2492.25
270.67,2465.75
272.41,2425.25
274.16,2391.75
275.97,2362.50
277.67,2338.00
279.39,2315.00
281.06,2299.25
282.84,2279.00
284.52,2263.25
286.27,2243.50
287.98,2225.75
289.72,2221.00
291.41,2218.75
293.16,2206.00
294.83,2201.25
296.56,2193.00
298.31,2197.00
299.83,2198.00
301.53,2196.75
303.28,2214.00
304.97,2206.00
306.69,2218.25
308.38,2230.75
310.08,0.00
311.78,2197.25
313.48,2297.25
315.19,2309.25
316.88,2333.75
318.55,2362.00
320.28,2393.00
321.95,2423.00
323.77,2454.25
325.45,2492.75
327.16,2533.25
328.86,2577.75
330.58,2626.25
332.23,2683.50
333.95,2740.50
335.66,2802.00
337.38,2874.75
339.05,2944.75
340.77,3016.50
342.45,3108.75
344.17,3203.00
345.86,3308.50
347.52,3429.50
349.22,3554.00
350.91,3696.00
352.59,3862.50
354.30,3941.75
355.98,4224.25
357.69,4461.00
359.36,4720.25
1.05,4998.50
2.77,5325.75
4.45,5438.50
6.19,5177.25
7.89,5112.75
9.61,5114.00
20.80,0.00
14.78,5398.25
18.22,0.00
19.95,4885.25
21.66,4997.75
23.38,4952.00
25.14,4932.50
26.80,5069.25
28.52,4983.75
30.22,4929.25
31.95,4865.75
33.66,4912.00
37.05,5382.50
40.52,5032.00
42.25,0.00
43.98,4263.00
45.69,4290.50
47.39,4333.50
54.48,2489.25
56.23,2493.00
57.94,2492.75
59.64,2371.50
61.28,2665.75
63.16,1988.50
64.88,2031.75
66.56,2080.00
68.23,2136.50
69.95,2199.75
71.66,2212.50
73.36,2142.50
75.12,2078.25
76.81,2138.25
80.28,2017.75
82.03,1934.50
83.89,1926.00
85.58,1907.75
87.31,1897.25
89.03,1885.00
90.80,1856.75
92.50,1830.25
94.23,1805.50
95.98,1786.75
97.77,1652.00
99.44,1634.25
101.22,1620.00
102.94,1606.75
104.64,1596.75
106.41,1587.75
108.06,1513.00
109.80,1478.75
111.58,1459.75
113.27,1476.50
114.92,1548.75
116.73,0.00
118.38,1428.75
120.09,1484.75
121.77,1484.00
123.56,1456.00
125.27,1437.75
127.03,1425.00
128.70,1436.25
130.39,1488.25
132.09,1533.25
133.83,1523.00
135.62,1444.00
137.30,0.00
138.89,0.00
140.58,1681.25
142.34,1643.00
144.02,1666.25
145.78,1691.75
147.42,1718.50
149.12,1748.50
150.84,1868.50
152.59,1795.25
154.31,1719.25
156.19,1584.75
157.89,1592.75
159.59,1538.25
161.38,1488.00
163.14,1443.75
164.88,1409.00
166.55,1449.25
168.23,1499.25
169.91,1555.00
171.62,1617.75
173.30,1685.50
174.95,1759.75
176.59,1844.50
178.31,1939.25
179.95,2047.50
181.66,2174.50
183.16,0.00
184.86,3102.00
186.45,4134.00
188.16,4145.25
189.91,4074.00
191.61,4070.50
193.33,4015.50
195.06,4014.25
196.78,3994.25
198.48,3965.25
200.22,3955.00
201.95,3953.50
203.64,3970.00
205.41,3778.75
207.11,3754.50
208.88,3528.00
210.56,3542.50
212.28,0.00
213.98,3822.50
215.69,4037.00
217.39,4038.75
219.11,4053.50
220.84,4104.75
222.58,4132.00
224.23,4174.75
226.00,4210.75
227.61,4255.50
229.34,4326.50
231.05,4344.50
232.78,4253.00
236.25,0.00
241.45,0.00
243.33,2527.25
246.80,2209.75
252.03,2098.25
253.70,2115.25
255.41,2182.00
257.11,2257.25
258.77,2340.50
260.47,2435.75
262.17,2538.75
263.88,2626.00
265.59,2577.50
267.33,2530.25
269.05,2490.75
270.78,2453.50
272.50,2417.50
274.25,2382.50
276.03,2352.00
277.73,2316.50
279.48,2294.50
281.22,2276.75
282.91,2258.25
284.64,2246.00
286.38,2224.75
288.06,2213.50
289.80,2193.50
291.52,2186.50
293.27,2179.25
295.00,2173.25
296.69,2173.25
298.42,2171.75
300.00,2174.00
301.77,2174.50
303.41,2181.75
305.12,2187.75
306.84,2195.00
308.58,2209.75
310.27,0.00
312.00,2182.75
313.66,2275.00
315.36,2296.00
317.09,2320.25
318.77,2345.50
320.50,2369.25
322.19,2406.25
323.98,2442.50
325.70,2477.50
327.41,2513.75
329.12,2552.00
330.81,2601.25
332.53,2658.00
334.20,2711.50
335.95,2772.50
337.62,2838.75
339.34,2913.75
341.03,2991.75
342.75,3092.25
344.44,3187.50
346.12,3293.75
347.81,3404.25
349.50,3532.25
351.20,3672.75
352.89,3825.50
354.59,3935.00
356.28,4160.00
357.98,4388.25
359.66,4721.75
1.36,4993.00
3.06,5302.75
4.78,5427.00
6.50,5156.75
8.20,5103.50
9.92,5099.25
15.11,5407.25
18.58,0.00
20.31,4887.75
22.00,4990.75
23.72,4960.75
25.48,4960.75
27.16,5064.50
28.89,4967.25
30.61,4928.75
32.31,4887.50
34.02,4925.25
37.41,5398.50
40.88,5008.25
42.62,0.00
44.34,4236.75
46.08,4287.00
47.80,4346.25
54.89,2483.00
60.08,2155.25
61.88,0.00
63.58,1990.00
65.28,2040.75
66.98,2091.25
68.66,2146.50
70.33,2195.50
72.06,2196.00
73.81,2127.50
75.53,2083.25
77.23,2139.75
78.92,2218.50
82.47,1923.25
86.05,1891.00
87.75,1890.75
89.52,1880.25
91.23,1852.50
92.95,1825.00
94.70,1801.00
96.44,1781.75
98.23,1647.00
99.92,1631.75
101.70,1617.25
103.38,1603.75
105.12,1591.75
106.84,1583.50
108.61,1508.25
110.31,1470.00
112.05,1457.75
113.69,1482.50
115.39,1546.75
117.12,0.00
118.89,1425.50
120.61,1487.25
122.31,1482.50
124.05,1456.00
125.78,1441.75
127.52,1426.00
129.17,1437.50
130.89,1490.25
132.59,1535.50
134.33,1524.50
136.11,1445.50
137.77,0.00
139.41,0.00
141.12,1670.75
142.91,1645.00
144.61,1665.00
146.33,1690.75
148.02,1721.00
149.67,1747.50
151.38,1863.50
153.14,1788.25
154.98,0.00
156.70,1588.75
158.38,1590.00
160.17,1534.50
161.92,1485.00
163.64,1441.00
165.41,1409.75
167.12,1452.75
168.78,1503.00
170.44,1559.75
172.12,1622.50
173.84,1693.25
175.52,1766.00
177.22,1852.25
178.88,1947.75
180.52,2058.00
182.19,2187.00
183.77,0.00
185.41,3118.25
187.05,4146.75
188.75,4136.75
190.47,4072.25
192.19,4069.75
193.94,4005.50
195.66,4009.50
197.36,3991.00
199.08,3959.25
200.81,3949.25
202.58,3953.00
204.30,3966.25
206.02,3749.00
209.50,3530.75
211.20,3541.50
212.92,3776.00
214.61,3836.50
216.34,4035.75
218.05,4038.75
219.75,4069.75
221.48,4112.75
223.20,4132.50
224.91,4179.50
226.56,4227.00
228.28,4277.75
230.00,4344.25
231.73,4300.00
233.47,0.00
236.92,0.00
244.05,2357.00
252.72,2078.00
254.42,2120.00
256.09,2188.50
257.81,2267.00
259.53,2351.75
261.19,2444.50
262.89,2551.75
264.59,2623.25
266.34,2561.25
268.03,2518.25
269.78,2473.75
271.52,2432.00
273.22,2397.00
275.05,2366.25
276.78,2331.75
278.52,2311.25
280.23,2283.50
281.95,2268.25
283.69,2247.50
285.41,2235.50
287.09,2210.75
288.84,2196.00
290.56,2190.00
292.28,2182.00
294.03,2176.50
295.75,2170.50
297.47,2169.50
299.08,2173.25
300.78,2173.00
302.50,2176.25
304.20,2183.50
305.91,2193.00
307.59,2200.00
309.34,2202.50
311.03,2168.75
312.77,2174.00
314.47,2266.25
316.16,2294.75
317.88,2311.25
319.56,2337.00
321.27,2365.00
323.08,2400.00
324.77,2442.50
326.47,2471.25
328.17,2504.75
329.91,2585.75
331.59,2639.50
333.31,2705.75
335.02,2770.75
336.70,2846.00
338.42,2910.00
340.11,2981.75
341.84,2996.25
343.55,3089.50
345.25,3188.00
346.91,3295.25
348.59,3414.00
350.30,3537.50
352.02,3684.25
353.67,3844.75
355.39,3933.75
357.09,4192.25
358.80,4428.25
3.86,5336.00
5.58,5418.00
7.31,5124.25
9.02,5110.50
10.78,5143.00
15.92,5310.00
19.36,4981.00
21.09,4907.25
22.80,4939.75
24.52,4996.00
26.25,5052.75
27.95,5060.50
29.69,4949.50
31.38,4918.00
33.11,4885.25
34.80,4927.50
36.47,0.00
41.59,0.00
43.42,4243.50
45.16,4258.00
46.86,4308.50
48.55,4353.25
59.12,2245.50
60.86,2136.50
62.61,0.00
64.31,1996.50
66.02,2040.50
67.72,2093.50
69.42,2156.00
71.11,2212.25
72.83,2191.50
74.56,2122.50
76.30,2087.00
77.98,2151.25
79.67,2233.25
81.42,0.00
85.03,1976.75
86.75,1913.00
88.52,1906.25
90.23,1874.00
91.98,1846.75
93.67,1819.50
95.44,1797.75
97.12,1778.75
98.97,1640.75
100.69,1627.75
102.42,1612.25
104.14,1599.50
105.86,1590.75
107.56,1567.25
109.30,1484.25
111.06,1463.00
112.77,1458.00
114.44,1501.00
116.09,1549.75
117.89,0.00
119.62,1434.00
121.27,1490.50
123.02,1478.25
124.69,1456.50
126.47,1440.25
128.20,1428.25
129.86,1443.75
131.64,1501.50
133.36,1536.50
135.11,1509.50
136.86,1447.00
138.47,1545.50
140.14,1672.00
141.83,1650.00
143.59,1646.75
145.31,1670.50
147.00,1696.75
148.67,1723.25
150.41,1754.75
152.08,1854.00
153.83,1771.25
155.69,1605.25
157.38,1575.50
159.11,1577.75
160.88,1523.50
162.62,1475.25
164.33,1432.50
166.11,1417.25
167.80,1462.00
169.45,1515.00
171.17,1573.00
172.86,1637.25
174.50,1708.00
176.19,1783.50
177.88,1871.50
179.48,1970.75
181.19,2084.75
182.86,2218.25
184.44,2955.75
186.08,3166.50
187.70,4173.00
189.42,4122.00
191.14,4073.25
192.88,4056.00
194.61,4011.25
196.33,4012.75
198.02,3990.00
199.77,3964.75
201.47,3932.50
203.23,3967.50
204.98,0.00
206.70,3730.50
208.45,0.00
210.19,3540.50
211.89,3538.75
213.58,3816.25
215.28,0.00
217.02,4026.50
218.72,4044.00
220.42,4081.25
222.17,4114.50
223.86,4145.00
225.61,4187.50
227.27,4251.25
228.95,4260.50
230.66,4374.25
232.39,4241.00
237.59,3684.25
244.72,2320.75
246.45,2229.25
248.20,2148.75
253.38,2072.75
255.09,2132.75
256.80,2204.75
258.48,2283.75
260.17,2370.00
261.86,2466.25
263.58,2572.25
265.31,2595.25
267.03,2542.75
268.75,2500.25
270.47,2456.75
272.22,2423.00
273.91,2387.00
275.69,2354.25
277.45,2319.50
279.17,2295.50
280.91,2275.50
282.64,2255.00
284.36,2237.75
286.08,2226.00
287.78,2209.25
289.56,2190.25
291.23,2191.75
292.98,2185.50
294.69,2194.25
300.97,7591.50
302.75,0.00
306.55,2339.25
308.27,2264.75
310.05,2201.50
311.73,2183.00
313.44,2181.50
315.12,2269.25
316.86,2290.25
318.55,2314.00
320.28,2346.00
321.97,2367.25
323.75,2402.25
325.47,2443.00
327.20,2475.50
328.94,2516.00
330.59,2609.50
332.33,2660.25
334.02,2716.25
335.75,2786.50
337.44,2852.00
339.16,2940.50
340.86,2973.00
342.58,3016.75
344.27,3122.00
345.97,3207.00
347.64,3315.25
349.38,3431.50
351.03,3568.75
352.75,3716.50
354.44,3879.50
356.16,3936.50
357.86,4236.25
359.55,4474.50
1.25,4855.00
2.97,5098.00
4.64,5395.00
6.38,5412.75
8.09,5130.25
9.83,5151.25
11.58,5231.75
16.73,5333.50
20.19,4963.00
21.91,4952.25
23.64,4919.50
25.36,5050.75
27.08,5059.50
28.80,5058.75
30.53,4901.75
32.22,4952.50
33.95,4895.75
37.34,5390.50
40.81,0.00
44.31,4229.50
46.02,4277.25
47.73,4329.25
49.45,4326.50
54.84,0.00
58.39,0.00
63.56,1973.25
65.27,2011.50
66.98,2058.00
68.69,2110.25
70.36,2163.75
72.09,2233.00
73.84,2172.75
75.55,2106.00
77.28,2109.00
78.95,2173.00
80.69,2256.50
82.38,2266.25
84.33,1942.75
