Angle (°),Distance (mm)
157.73,4233.25
159.52,3323.50
162.92,3081.25
164.62,2976.25
168.61,1305.25
171.83,0.00
173.11,0.00
174.84,2523.25
176.50,2599.25
178.16,2708.50
179.81,2830.50
181.47,2818.00
196.69,2620.75
198.38,2553.00
200.05,2557.25
201.77,2450.00
203.48,2437.75
205.20,2429.75
206.86,2420.50
208.59,2339.25
210.27,2324.25
211.98,2318.50
213.66,0.00
215.33,2288.25
217.02,2311.00
218.72,2252.25
220.41,2240.00
222.08,2286.25
223.75,2351.75
227.09,2254.75
229.44,1097.75
231.25,1066.50
234.64,1008.25
237.88,1125.25
239.55,1107.75
242.28,2253.75
244.02,2135.25
245.69,2126.75
247.36,2169.75
249.02,2214.00
250.73,2263.00
252.36,2314.50
254.05,2374.75
255.69,2433.50
257.34,2500.75
259.03,2577.00
260.72,2657.25
262.36,2746.50
267.22,4075.25
272.23,0.00
273.92,4555.25
275.64,4485.00
277.33,4419.25
279.03,0.00
280.72,4284.25
285.16,1011.00
289.19,3947.00
292.23,832.50
294.00,832.75
295.72,811.50
297.39,786.75
299.11,786.75
300.59,789.50
304.25,3514.25
306.89,0.00
312.03,977.00
313.80,977.00
315.47,992.75
321.98,0.00
333.33,1731.75
335.05,1701.25
336.80,1735.75
338.48,1570.75
340.23,1482.75
341.89,1506.25
343.58,1500.50
345.28,1511.75
351.97,1433.50
353.75,1389.00
0.33,1493.25
2.00,1507.50
3.72,1498.00
5.45,1472.50
7.12,1449.25
8.80,1431.00
15.66,1363.25
17.34,1352.00
19.92,4619.50
21.59,4575.75
23.31,4554.00
24.97,4531.00
26.69,4516.50
28.22,7374.25
29.92,7317.25
31.56,8661.00
35.50,1934.00
37.23,1827.00
38.95,1727.75
40.69,1640.75
42.39,1565.75
44.16,1502.00
45.84,1434.25
47.53,1407.00
49.36,1351.50
50.97,1353.25
52.70,1343.75
54.36,1330.75
59.38,1233.25
62.86,1107.25
64.61,1060.25
69.59,1087.00
71.31,1081.00
72.95,1113.75
74.61,1146.00
76.20,1176.50
77.84,1215.00
79.48,1253.75
81.16,1298.75
82.80,1346.00
84.53,1401.25
93.16,0.00
87.47,2313.25
89.14,2397.25
90.83,2418.75
92.45,2541.50
94.11,2677.00
95.77,2822.25
97.81,0.00
99.55,1633.25
101.23,1602.25
102.91,1625.75
104.61,1628.75
106.28,1618.75
107.94,1623.00
109.56,1612.25
111.22,1647.25
120.02,0.00
114.00,4824.75
115.66,5043.25
118.98,5386.75
120.69,5179.25
122.36,5251.75
124.08,4815.75
125.75,4781.00
127.42,4857.25
129.09,4882.75
130.84,4985.75
132.53,5089.25
134.22,5002.50
135.91,4975.75
137.62,4962.00
139.28,4972.00
144.31,5310.00
146.00,0.00
157.91,4215.25
159.70,3312.00
161.38,3181.75
164.81,2956.25
168.80,1305.25
170.41,0.00
171.98,0.00
173.28,0.00
175.00,2523.50
176.66,2611.00
178.34,2720.75
179.98,2840.75
196.83,2616.75
198.56,2557.50
200.25,2564.75
201.95,2448.25
203.67,2439.00
205.36,2429.00
207.06,2418.50
208.77,2339.50
210.47,2321.00
212.14,2325.50
213.88,2300.00
215.55,2292.25
217.23,2310.50
218.91,2248.00
220.62,2241.50
222.27,2294.75
223.95,2352.00
227.28,2265.00
231.47,1054.25
238.03,1121.25
239.69,0.00
242.47,2242.75
244.20,2118.00
245.89,2130.50
247.52,2171.00
249.20,2221.25
250.89,2268.75
252.58,2322.50
254.22,2380.00
255.89,2439.50
257.55,2509.25
259.22,2585.00
260.89,2665.50
262.56,2755.25
269.11,4282.50
270.78,4453.25
274.14,4546.00
277.55,4413.00
279.23,0.00
280.92,4304.25
285.45,1012.00
295.34,0.00
289.36,3945.25
292.45,832.50
294.14,832.75
296.00,0.00
297.55,786.75
299.23,786.50
300.81,790.50
310.39,0.00
304.48,3525.25
307.09,0.00
312.27,972.75
314.00,977.75
315.58,988.50
322.20,1093.50
325.94,922.75
333.53,1744.75
335.25,1683.75
337.02,0.00
338.69,1556.25
340.44,1476.50
342.08,1508.00
343.84,1492.00
345.50,1514.00
352.27,1429.75
353.97,1382.25
358.88,1450.25
0.53,1501.00
2.23,1504.50
3.97,1493.75
5.66,1468.50
7.34,1446.75
9.05,1435.25
15.88,1360.25
17.55,1347.00
20.12,4616.75
21.81,4574.50
23.50,4547.75
25.19,4529.25
26.88,4494.00
28.45,7306.00
30.11,7325.00
35.77,1923.00
37.47,1810.50
39.19,1714.50
40.89,1631.25
42.62,1554.75
44.38,1493.00
46.09,1428.00
47.77,1410.75
49.53,1352.75
51.23,1353.75
52.84,1339.75
54.59,1330.25
56.22,1368.00
61.36,1157.00
63.14,1103.25
64.86,1053.75
69.88,1084.00
71.50,1085.00
73.12,1115.25
76.42,1180.50
78.00,1218.50
79.67,1258.00
81.31,1303.50
83.06,1352.50
84.72,1408.25
93.36,0.00
87.70,2307.00
89.33,2364.25
91.00,2433.25
92.66,2555.00
94.30,2692.00
95.97,2836.25
98.00,1739.75
99.77,1623.25
101.42,1606.25
103.08,1628.00
104.81,1622.25
106.47,1618.25
108.09,1627.00
109.80,1603.25
111.41,1647.25
120.19,0.00
114.19,4812.00
119.17,5398.50
120.88,5176.00
130.28,0.00
124.25,4808.00
125.92,4777.00
127.61,4863.00
129.28,4894.00
131.05,5020.50
132.72,5092.75
134.42,4992.75
136.11,4988.75
137.78,4964.00
139.47,4974.75
144.50,5316.75
146.20,0.00
156.38,0.00
158.09,4199.00
161.56,3168.75
164.97,2946.50
167.31,0.00
169.02,1306.00
170.59,0.00
172.17,0.00
173.50,0.00
175.19,2530.75
176.83,2622.25
178.50,2731.25
180.12,2847.00
197.02,2614.75
198.70,2538.75
200.38,2572.00
202.09,2446.75
203.84,2437.25
205.55,2427.50
207.20,2416.50
208.95,2341.75
210.66,2317.50
212.30,2357.25
214.02,2283.50
215.67,2295.25
217.41,2306.50
219.08,2244.75
220.78,2244.50
222.44,2304.00
224.14,2350.00
231.56,1051.75
234.95,1008.25
238.19,1119.75
239.83,0.00
248.30,0.00
242.62,2228.25
244.36,2116.50
246.02,2136.75
247.70,2176.50
249.34,2223.75
251.00,2274.25
252.67,2327.75
254.34,2386.00
256.05,2448.75
257.69,2519.00
259.38,2594.25
261.05,2675.25
262.70,2765.50
264.30,0.00
267.59,4127.50
269.23,4303.75
270.91,4458.25
274.30,4540.25
277.69,4405.75
281.05,4305.75
287.84,0.00
289.53,3944.75
292.59,832.25
294.27,833.00
296.09,796.50
297.77,787.50
299.41,787.25
301.03,0.00
310.53,0.00
304.62,3538.00
310.81,0.00
312.45,973.25
314.12,978.25
315.77,990.00
322.31,1098.00
325.94,919.00
335.39,1691.50
337.14,0.00
338.81,1550.25
340.56,1484.75
342.23,1503.50
343.94,1493.00
345.59,1516.00
352.34,1428.00
354.05,1374.75
0.66,1503.50
2.39,1503.50
4.06,1491.25
5.70,1467.50
7.45,1446.00
15.95,1358.00
17.64,1349.00
20.23,4614.75
21.92,4572.00
23.62,4548.00
25.31,4530.00
26.98,4489.50
28.55,7306.00
30.22,7334.00
34.11,0.00
35.86,1910.75
37.59,1805.50
39.31,1709.25
41.02,1624.00
42.72,1551.00
44.47,1485.50
46.16,1423.50
47.89,1411.75
49.61,1351.00
51.30,1354.25
53.03,1337.75
54.72,1330.75
56.33,0.00
61.48,1156.25
63.23,1098.00
64.95,1051.75
69.94,1082.75
71.62,1086.25
73.25,1116.50
76.45,1181.75
78.17,1220.50
79.77,1262.50
81.47,1306.25
83.19,1353.00
84.81,1410.50
93.48,0.00
87.80,2356.50
89.45,2366.50
91.09,2447.75
92.75,2561.75
94.42,2700.50
96.08,2850.25
98.11,1728.50
99.88,1618.25
101.56,1608.00
103.17,1627.75
104.88,1619.75
106.58,1618.00
108.16,1631.25
109.89,1609.25
111.56,1650.25
112.62,0.00
114.30,4797.00
119.30,5402.25
120.98,5183.00
124.38,4818.75
126.05,4808.00
127.70,4865.50
129.39,4893.50
131.16,5020.50
132.84,5096.00
134.53,4988.75
136.20,4977.50
137.88,4967.75
139.58,4986.75
144.61,5314.75
146.31,0.00
156.48,0.00
158.23,0.00
161.69,3159.75
165.06,2939.50
167.39,0.00
169.11,1307.25
170.64,0.00
172.27,1591.50
173.58,2604.00
175.30,2534.75
176.94,2634.25
178.61,2737.00
180.27,2844.50
197.12,2612.00
198.81,2542.25
200.52,2581.25
202.20,2447.00
203.95,2436.50
205.67,2427.00
207.33,2417.75
209.06,2342.25
210.72,2315.25
212.39,0.00
214.11,2281.00
215.81,2299.50
217.48,2302.50
219.19,2243.75
220.89,2244.75
222.56,2314.25
224.20,2351.50
229.88,1116.50
231.73,1050.50
239.94,0.00
248.41,0.00
242.72,2216.50
244.44,2111.75
246.16,2138.50
247.80,2182.00
249.47,2227.25
251.14,2277.25
252.80,2332.75
254.47,2386.75
256.12,2451.25
257.83,2521.50
259.47,2595.25
261.17,2679.25
262.80,2770.75
264.41,0.00
267.69,4138.75
269.34,4306.00
271.00,4465.00
274.45,4526.50
277.81,4405.25
281.17,4302.00
287.95,0.00
289.64,3943.50
292.77,832.50
294.45,833.50
296.23,792.75
297.83,787.25
299.55,787.50
301.00,0.00
310.62,0.00
304.72,3540.50
310.86,0.00
312.48,973.50
314.19,978.75
315.81,992.00
322.44,1104.75
326.08,922.00
335.50,1691.00
337.25,0.00
338.94,1545.00
340.67,1483.50
342.34,1503.00
344.02,1491.25
345.73,1515.00
352.47,1424.75
354.11,1372.00
359.16,1455.75
0.78,1506.50
2.45,1501.50
4.17,1489.75
5.83,1465.75
7.50,1444.75
16.12,1357.00
17.73,1351.75
20.34,4611.75
22.03,4571.75
23.72,4547.00
25.41,4529.00
27.09,4486.25
28.66,7322.00
30.33,7332.75
31.97,0.00
34.22,0.00
35.94,1923.00
37.69,1801.00
39.34,1704.00
41.09,1623.25
42.84,1546.00
44.58,1480.50
46.28,1420.75
48.00,1414.50
49.75,1349.75
51.42,1355.25
53.06,1334.75
54.77,1330.75
56.42,0.00
61.55,1151.25
63.33,1096.00
64.98,1050.25
69.95,1082.50
71.69,1088.25
73.28,1118.00
74.97,1150.50
76.56,1183.50
78.25,1222.75
79.86,1262.75
81.55,1308.50
83.33,1358.50
84.95,1413.75
93.55,0.00
87.84,0.00
89.56,2362.50
91.20,2448.25
92.84,2569.75
94.52,2709.00
96.16,2848.25
98.19,1731.75
99.92,1617.00
101.61,1609.75
103.27,1626.75
104.97,1619.75
106.67,1618.50
110.00,1620.00
111.64,1650.50
112.69,0.00
114.36,4785.25
119.34,5392.00
121.06,5181.75
130.45,0.00
124.44,4820.00
126.12,4810.50
127.80,4864.00
129.47,4922.00
131.25,5023.75
132.91,5096.00
134.59,4982.25
136.30,4981.25
137.97,4981.50
139.67,4987.75
144.70,5314.50
146.39,0.00
156.56,0.00
161.73,3153.00
165.16,2937.50
167.52,0.00
169.19,1309.75
170.73,1455.00
172.30,1610.50
173.67,2600.75
175.34,2539.50
177.02,2634.75
178.67,2744.75
180.33,2849.25
197.22,2613.75
198.92,2555.00
200.61,2581.50
202.30,2446.50
204.09,2436.50
205.75,2426.25
207.45,2415.25
209.17,2341.75
210.83,2313.50
212.52,2370.00
214.22,2280.25
215.91,2303.25
217.61,2300.50
219.28,2243.25
221.00,2247.50
222.67,2317.75
224.33,2347.25
226.06,2252.75
228.31,0.00
229.95,1117.00
231.86,1049.00
233.58,1013.00
236.83,1081.75
238.41,0.00
240.02,1215.50
241.14,0.00
242.84,2211.75
244.56,2107.75
246.22,2141.00
247.92,2184.25
249.56,2231.25
251.23,2280.25
252.89,2335.25
254.59,2393.50
256.28,2455.00
257.91,2525.50
259.58,2602.75
261.27,2687.75
270.41,0.00
264.50,0.00
267.81,4153.25
269.45,4328.50
271.14,4475.25
274.55,4508.75
277.94,4400.75
281.30,4295.50
284.05,0.00
288.08,0.00
289.77,3943.00
292.91,832.25
294.52,833.50
296.28,787.50
298.05,786.50
299.64,787.50
307.45,0.00
303.20,0.00
304.86,3548.25
309.45,0.00
311.05,0.00
312.61,974.00
314.34,979.75
316.00,992.50
326.30,919.75
335.64,1690.25
337.38,1617.25
339.11,1539.25
340.86,1479.50
342.50,1502.75
344.23,1486.75
345.89,1516.75
352.62,1420.25
354.31,1367.25
359.31,1461.75
0.95,1512.50
2.62,1498.75
4.31,1487.50
6.02,1463.00
7.69,1442.50
16.30,1354.75
17.92,1350.25
20.52,4616.00
22.20,4569.25
23.89,4543.75
25.56,4524.25
27.27,4477.00
28.83,7313.50
30.50,7314.25
32.17,8358.25
34.44,2003.00
36.12,1915.00
37.86,1788.50
39.58,1694.00
41.31,1615.75
43.03,1539.75
44.73,1472.75
46.44,1413.25
48.14,1420.75
49.92,1356.75
58.56,0.00
53.28,1332.50
54.95,1332.00
56.58,0.00
70.25,1078.00
71.83,1092.50
75.19,1156.50
76.75,1187.75
78.41,1227.25
80.06,1270.25
81.72,1316.50
83.42,1363.00
86.39,0.00
88.06,0.00
89.73,2358.50
91.39,2460.00
93.03,2582.75
94.70,2724.50
96.41,0.00
100.17,1619.00
101.80,1614.50
103.50,1630.25
105.19,1620.50
106.91,1618.75
110.17,1618.75
111.80,1659.50
112.91,0.00
114.59,4751.75
123.95,0.00
119.55,5379.25
121.27,5196.50
130.67,0.00
124.64,4822.25
126.34,4828.25
128.03,4868.75
129.67,4943.25
131.45,5062.00
133.11,5098.00
134.83,4966.75
136.50,5005.25
138.19,4980.25
139.88,4990.25
144.91,5298.00
156.81,4341.25
158.58,0.00
160.28,3258.75
163.67,3029.25
165.39,2922.00
167.73,1318.00
169.38,1319.75
170.98,1473.50
172.55,1612.25
173.88,2588.75
175.58,2548.25
177.23,2651.50
178.89,2762.50
180.53,2843.75
197.42,2609.50
199.14,2557.25
200.84,2542.75
202.64,2446.00
204.30,2435.00
206.00,2424.50
207.69,2404.00
209.39,2339.75
211.06,2310.00
212.75,2405.50
214.48,2279.50
216.14,2307.00
217.81,2288.75
219.53,2238.75
221.20,2252.25
222.91,2330.75
224.55,2339.00
226.30,2268.75
228.62,0.00
230.31,1124.00
232.00,1048.00
237.05,1095.75
238.61,0.00
240.31,1226.25
241.41,0.00
243.14,2190.75
244.83,2108.00
246.52,2150.00
248.19,2191.75
249.84,2236.50
251.50,2288.25
253.14,2343.25
254.84,2402.25
256.50,2467.25
258.19,2539.50
259.84,2613.00
261.52,2702.75
263.16,2793.25
268.03,4172.50
271.41,4462.50
274.80,4497.00
276.52,4414.00
278.17,4386.75
281.55,4293.50
284.33,1018.50
288.34,3952.50
293.11,832.25
294.73,832.75
296.59,787.25
298.22,787.25
299.86,787.75
301.45,846.25
303.44,0.00
305.11,3568.75
309.62,0.00
311.22,972.00
312.95,974.50
314.61,982.00
316.33,990.50
317.75,0.00
326.52,920.50
332.56,0.00
337.61,1640.00
339.42,1533.00
341.08,1488.50
342.77,1500.00
344.42,1492.75
346.14,1522.50
352.86,1413.00
357.95,0.00
359.55,1469.50
1.19,1515.00
2.97,1487.25
4.61,1484.00
6.33,1459.50
8.03,1439.00
14.89,0.00
16.56,1351.25
18.25,1349.25
26.81,0.00
20.81,4607.00
22.50,4568.75
24.20,4539.00
25.88,4524.25
27.55,4506.00
29.14,7310.00
30.83,7373.00
34.73,1986.00
36.44,0.00
38.17,1773.75
39.88,1679.75
41.59,1599.00
43.38,1530.25
45.03,1463.50
46.80,1405.50
50.16,1352.25
51.92,0.00
53.59,1328.50
55.28,1335.75
56.89,1419.50
62.08,1134.50
68.88,1092.50
70.47,1073.75
72.16,1098.25
73.81,1128.75
75.45,1160.25
77.11,1196.75
78.78,1235.50
80.44,1277.25
82.00,1322.75
83.73,1374.75
85.44,1433.25
86.70,2283.50
88.42,2337.25
90.08,2373.00
91.70,2485.25
93.38,2613.25
95.00,2753.50
97.00,0.00
100.47,1620.00
102.19,1623.00
103.86,1626.75
105.56,1619.75
107.19,1619.00
110.48,1641.75
113.23,4839.25
114.92,0.00
124.30,0.00
118.25,5387.75
119.94,0.00
121.62,5229.00
125.02,4826.50
126.69,4873.00
128.38,4859.75
130.03,4994.50
131.81,5074.00
133.50,5104.75
135.19,4940.75
136.88,5050.50
138.56,4971.00
140.23,4992.00
145.28,5300.50
157.17,4299.25
160.66,3231.25
162.36,3119.00
164.09,3009.25
165.78,2923.50
168.09,1310.50
174.28,2572.50
175.95,2567.50
177.64,2678.50
179.30,2790.25
180.97,2833.50
196.16,0.00
199.56,2551.75
201.28,2487.25
203.00,2442.50
204.70,2432.50
206.39,2423.00
208.11,2373.00
209.78,2334.00
211.48,2310.25
213.16,2420.00
214.84,2280.00
216.55,2310.25
218.25,2267.75
219.95,2236.25
221.61,2265.50
223.31,2342.00
225.03,2304.50
226.69,2246.00
228.97,1102.00
230.70,0.00
232.41,1044.75
237.38,1121.00
239.19,0.00
241.83,2283.75
243.55,2164.50
245.25,2117.00
246.92,2160.00
248.59,2201.75
250.25,2250.00
251.92,2301.25
253.59,2356.75
255.27,2420.50
256.97,2484.00
258.61,2557.00
260.28,2638.75
261.95,2722.75
263.47,0.00
265.19,0.00
271.84,4450.50
273.52,0.00
275.27,4485.75
276.92,4443.00
282.02,4285.00
284.78,1012.50
288.80,3950.50
291.95,0.00
293.58,833.50
295.22,825.75
297.05,786.75
298.64,786.75
300.25,788.25
301.97,838.00
303.92,3494.75
305.56,0.00
310.08,908.00
311.77,977.00
313.34,975.75
315.00,990.75
316.73,999.50
333.02,0.00
336.42,1724.75
339.88,0.00
341.62,1496.00
343.23,1500.00
344.95,1510.25
346.62,1532.75
351.67,1441.25
353.41,1397.75
355.09,1336.75
0.05,1485.50
1.73,1514.25
3.41,1487.00
5.11,1476.00
6.81,1454.50
8.56,1433.50
15.34,1366.50
17.05,1346.50
19.66,0.00
21.33,4584.75
23.00,4555.00
24.70,4533.25
26.38,4519.25
27.94,7389.25
29.61,7310.50
35.25,1953.00
36.95,1837.50
38.67,1742.00
40.39,1653.25
42.14,1574.25
43.86,1521.25
45.56,1444.75
47.30,1403.25
49.05,1353.00
50.69,1351.50
52.36,0.00
54.09,1328.25
55.73,1343.75
57.42,0.00
62.55,1118.75
64.31,1065.25
69.30,1089.50
71.02,1078.00
72.67,1107.50
74.31,1140.75
75.91,1170.50
77.61,1209.25
79.31,1249.00
80.94,1291.75
82.56,1337.50
87.23,2304.00
88.91,2356.75
90.58,2403.00
92.22,2522.00
93.86,2655.25
95.52,2801.75
97.58,0.00
99.30,0.00
101.02,1611.00
102.70,1632.00
104.33,1632.50
106.08,1619.75
107.73,1619.50
109.34,1623.50
111.03,1645.75
113.80,4856.00
115.45,5015.25
118.80,5389.25
120.48,5188.75
123.88,0.00
125.58,4798.50
127.23,4847.50
128.91,4883.50
130.64,4993.75
132.36,5088.75
134.02,5056.25
135.72,4972.50
137.41,5015.75
139.08,4964.75
144.12,0.00
145.81,5282.25
156.11,0.00
157.73,4233.75
159.53,3323.25
162.89,3082.00
164.62,2974.50
168.70,1305.00
171.88,0.00
173.12,0.00
174.86,2523.25
176.52,2600.75
178.19,2714.75
179.81,2829.50
181.52,2818.50
196.72,2620.00
198.42,0.00
200.06,2569.00
201.83,2450.50
203.55,2439.00
205.25,2429.00
206.95,2420.75
208.64,2339.75
210.38,2323.00
212.02,2318.75
213.73,0.00
215.41,2288.50
217.09,2309.50
218.80,2249.50
220.52,2239.50
222.16,2288.75
223.83,2352.00
227.19,2265.00
231.30,1057.25
237.95,1120.50
239.58,0.00
242.39,2243.50
244.09,2130.25
245.78,2128.25
247.48,2171.00
249.16,2219.00
250.81,2268.50
252.48,2320.75
254.14,2377.75
255.81,2439.00
257.48,2505.25
259.14,2580.00
260.84,2665.25
262.47,2750.25
269.05,4275.50
270.72,4449.50
274.08,4548.75
275.80,4478.25
277.50,4416.50
279.19,0.00
280.89,4305.75
295.30,0.00
289.33,3946.00
292.38,832.75
294.20,833.00
295.97,0.00
297.56,786.75
299.33,786.75
307.02,0.00
310.38,0.00
304.47,3527.50
307.12,0.00
312.31,973.00
313.95,977.75
315.59,988.50
322.14,1091.75
325.95,914.75
333.55,1743.00
335.30,1686.75
337.03,0.00
338.73,1555.25
340.52,1477.00
342.12,1507.75
343.81,1493.25
345.53,1513.25
352.31,1429.75
353.94,1379.00
358.95,1452.25
0.59,1501.25
2.28,1504.50
4.00,1493.00
5.70,1467.25
7.42,1446.50
15.91,1360.00
17.59,1347.75
20.20,4617.00
21.89,4574.25
23.56,4547.50
25.27,4529.75
26.95,4488.25
28.50,7303.75
30.20,7348.50
34.11,0.00
35.86,1915.00
37.55,1805.25
39.25,1714.00
40.98,1627.50
42.67,1550.50
44.42,1489.00
46.20,1423.75
47.86,1411.75
49.59,1351.50
51.31,1354.25
52.94,1338.00
54.69,1330.75
56.31,0.00
61.48,1156.50
63.19,1098.00
64.98,1052.00
69.95,1083.00
71.62,1086.25
73.30,1116.50
74.81,1150.25
76.55,1182.00
78.12,1220.25
79.80,1262.75
81.47,1306.25
83.17,1353.00
84.88,1410.25
93.50,0.00
87.80,0.00
89.47,2366.75
91.12,2447.75
92.80,2563.00
94.44,2700.50
96.09,2849.25
98.09,1729.00
99.89,1616.75
101.58,1608.75
103.27,1627.50
104.98,1620.50
106.61,1619.00
109.92,1612.75
111.56,1650.25
112.66,0.00
114.36,4785.75
119.34,5389.00
121.05,5181.00
122.70,5230.00
124.42,4820.00
126.11,4810.00
127.78,4865.00
129.47,4918.50
131.22,5021.00
132.89,5096.00
134.58,4982.00
136.30,4974.75
137.97,4982.00
139.66,4988.00
144.69,5314.50
156.59,0.00
161.78,3152.25
165.20,2932.00
167.50,0.00
169.20,1311.00
170.75,1455.50
172.39,1615.00
173.70,2597.00
175.41,2539.75
177.05,2639.50
178.73,2749.00
180.38,2849.00
197.27,2612.50
198.97,2554.75
200.64,2581.25
202.36,2445.50
204.14,2436.50
205.83,2425.75
207.50,2412.75
209.20,2341.75
210.91,2313.50
212.56,0.00
214.31,2279.00
216.00,2303.50
217.67,2295.25
219.41,2242.25
221.08,2250.25
222.73,2323.00
224.42,2347.25
226.14,2270.25
228.42,0.00
230.08,1121.00
231.84,1048.75
236.86,1088.50
238.44,0.00
240.14,1223.50
241.25,0.00
242.97,2204.75
244.69,2108.75
246.36,2147.25
248.02,2187.00
249.69,2234.50
251.38,2285.75
253.05,2337.75
254.69,2398.25
256.38,2463.00
258.06,2530.50
259.72,2607.75
261.38,2693.00
263.03,2787.50
267.94,4162.00
271.30,4471.75
272.95,0.00
274.69,4504.25
276.38,4404.50
278.08,4392.50
281.47,4293.25
284.25,1019.75
288.25,3953.25
293.05,832.25
294.80,832.75
296.47,787.25
298.22,786.75
299.78,787.75
301.33,847.00
303.39,0.00
305.05,3558.75
309.62,0.00
311.14,970.25
312.92,974.50
314.59,979.75
316.27,986.25
317.61,0.00
326.52,920.50
332.53,0.00
337.59,0.00
339.31,1533.00
341.08,1488.00
342.73,1500.75
344.45,1492.75
346.11,1520.25
352.81,1413.00
357.91,0.00
359.52,1469.25
1.19,1518.00
2.92,1487.75
4.58,1484.00
6.28,1459.75
7.98,1440.00
14.80,0.00
16.50,1351.25
18.19,1349.25
26.78,0.00
20.81,4604.25
22.48,4569.00
24.16,4537.75
25.88,4523.00
27.55,4483.25
29.11,7311.00
30.80,7373.50
34.70,1991.25
36.39,0.00
38.17,1773.00
39.86,1679.50
41.61,1598.75
43.34,1531.25
45.06,1463.00
46.83,1405.00
50.25,1352.50
51.88,0.00
53.61,1328.50
55.31,1335.75
56.84,1420.00
62.05,1134.50
63.78,1080.75
65.52,1040.75
70.52,1073.75
72.17,1098.25
73.78,1130.50
75.45,1160.50
77.12,1196.25
78.73,1235.75
80.44,1277.75
82.08,1323.25
83.81,1374.75
86.73,2284.50
88.42,2336.50
90.06,2373.00
91.75,2486.25
93.39,2618.50
95.05,2754.00
97.00,0.00
100.48,1619.25
102.12,1624.25
103.84,1626.25
105.56,1620.00
107.22,1619.25
110.53,1641.25
113.28,4843.25
114.95,0.00
124.33,0.00
118.28,5378.75
120.00,0.00
121.66,5226.50
125.05,4826.25
126.72,4872.75
128.41,4861.00
130.09,4995.00
131.84,5075.25
133.56,5106.50
135.23,4943.25
136.92,5066.75
138.61,4969.75
140.28,4994.00
145.31,5284.50
157.23,4288.00
160.72,3229.50
164.11,3003.00
165.84,2922.00
168.14,1307.75
174.36,2565.50
176.05,2577.00
177.73,2678.75
179.34,2791.75
181.02,2829.00
196.23,0.00
199.62,2550.50
201.33,2459.75
203.06,2442.00
204.77,2432.50
206.47,2421.75
208.16,2352.25
209.83,2333.75
211.55,2311.75
213.23,2406.75
214.95,2281.00
216.59,2311.50
218.33,2266.75
220.00,2237.00
221.67,2268.75
223.38,2342.50
225.06,2302.75
226.73,2246.00
229.11,1101.00
230.80,0.00
234.34,1007.75
237.50,1120.50
239.25,0.00
241.91,2282.00
243.62,2159.75
245.34,2118.25
246.98,2160.50
248.70,2205.50
250.33,2253.25
252.03,2304.50
253.66,2362.25
255.34,2421.25
257.03,2487.50
258.67,2560.00
260.34,2639.75
262.02,2727.00
263.53,0.00
265.27,0.00
271.92,4488.25
273.59,0.00
275.36,4484.75
277.02,4442.00
280.41,4254.50
282.12,4282.00
284.88,1011.50
288.91,3950.00
291.97,0.00
293.62,833.25
295.34,832.25
297.20,786.50
298.84,786.75
300.30,788.25
301.95,838.25
304.00,3497.50
305.62,3884.00
311.83,982.25
313.53,975.75
315.14,993.25
316.81,1001.75
333.11,0.00
336.47,0.00
340.00,0.00
341.72,1499.75
343.38,1502.25
345.05,1510.50
351.78,1440.50
353.52,1395.25
0.12,1486.25
1.83,1512.75
3.53,1498.75
5.20,1475.50
6.91,1452.75
8.61,1431.50
15.44,1365.25
17.19,1346.00
19.70,0.00
21.41,4581.75
23.08,4555.00
24.80,4534.75
26.47,4519.75
28.03,7371.50
29.72,7324.25
31.36,0.00
35.31,1948.00
37.06,1836.50
38.78,1733.75
40.47,1648.75
42.23,1570.00
43.94,1514.75
45.66,1441.50
47.44,1403.75
49.17,1353.00
50.78,1351.75
52.47,1348.50
54.17,1328.75
55.84,1344.25
62.75,1111.50
64.41,1064.25
69.44,1090.00
71.12,1079.25
72.73,1112.50
74.42,1141.75
76.08,1171.75
77.67,1211.25
79.34,1249.50
80.98,1294.50
82.62,1340.50
84.33,1396.25
87.31,2309.00
88.97,2376.00
90.66,2404.75
92.31,2529.00
93.95,2663.25
95.61,2804.50
97.66,0.00
99.41,0.00
101.12,1613.00
102.75,1627.75
104.44,1633.00
106.16,1619.50
107.80,1621.25
109.45,1623.50
111.11,1646.00
119.88,0.00
113.86,4845.00
115.55,5029.75
118.86,5391.75
120.59,5180.50
122.27,5241.75
123.97,4867.00
125.66,4794.00
127.31,4860.75
128.98,4883.50
130.73,4989.25
132.42,5087.50
134.09,5053.50
135.80,4969.50
137.50,4979.50
139.16,4965.50
148.55,0.00
144.22,5315.50
145.89,0.00
156.20,3490.50
157.80,4224.25
159.59,3317.50
162.97,3077.50
164.69,2967.50
168.77,1304.00
171.89,0.00
173.20,0.00
174.92,2526.00
176.58,2609.75
178.23,2715.25
179.88,2834.00
189.03,0.00
196.80,2618.25
198.47,2557.00
200.16,2566.50
201.86,2449.50
203.59,2438.75
205.28,2429.25
207.02,2417.75
208.72,2340.00
210.42,2323.00
212.08,2324.25
213.77,0.00
215.52,2291.00
217.16,2310.50
218.84,2249.75
220.55,2241.00
222.27,2293.00
223.92,2352.00
227.27,2265.75
231.38,1054.50
234.83,1006.25
237.97,1120.00
242.44,2243.00
244.17,2124.25
245.84,2130.00
247.48,2170.50
249.14,2219.00
250.86,2268.50
